account_id,account_name,balance
43726,Thomas Mitchell,72478.29
33525,Kenneth Morales,46245.99
16426,Robert Reyes,29655.39
56054,Joshua Jones,55749.01
75035,Charles Morales,246834.78
77210,Carlos Allen,227523.65
20726,James Jones,236695.04
92666,Joshua Taylor,175940.58
76138,Steven Perez,48053.1
34668,Michael Gutierrez,74954.87
46937,Edward Hernandez,80206.35
82131,John Harris,90842.76
89256,Kimberly Adams,111327.88
58308,Elizabeth Smith,237567.19
16611,James Morales,68993.83
73362,George Clark,26231.88
84212,Margaret Clark,115658.68
49983,Christopher Thomas,20574.23
86181,Susan Taylor,226630.19
44250,Elizabeth Campbell,145310.95
13671,Matthew Campbell,62105.98
40824,Donna Wilson,112145.13
64028,Melissa Torres,55155.17
75964,Luis Lopez,243562.24
15466,Barbara Johnson,201662.66
53515,Javier White,26512.43
98837,Christopher Brown,82766.53
62351,Mark Green,134911.24
28718,Joseph Sanchez,211627.72
32364,Elizabeth Nguyen,21681.11
88585,Kenneth Wilson,139577.34
38536,Joseph Allen,177146.98
20707,Javier Sanchez,218173.22
40383,Steven Rodriguez,77440.86
59496,William Nguyen,159224.26
90744,Nancy Nguyen,6873.9
50256,Joshua Anderson,208378.36
20608,Brian White,2261.25
43030,Thomas Lee,35712.19
58691,Patricia Brown,78029.1
25179,Stephanie Wright,205456.52
18797,Jessica Roberts,194850.68
72652,David Allen,119291.94
21705,Joshua Thompson,77750.97
23600,Linda Baker,77197.69
88795,Sarah Flores,237418.16
21786,Nancy Smith,188301.88
66585,Kevin Brown,150687.91
18330,Paul Johnson,136330.04
83310,Anthony Wilson,20821.35
86526,George Lewis,145073.26
47518,Paul White,209589.32
33813,Kenneth Green,124817.71
38334,Patricia Rodriguez,80699.78
51805,Amanda Anderson,73077.38
72868,Camila Flores,246083.37
16102,Diego Miller,247295.91
19007,Barbara Cruz,143650.72
36166,Betty Garcia,18850.68
93927,Matthew Adams,154170.01
28346,Margaret Smith,127097.84
51208,Emily Smith,146193.51
96471,Kenneth Nelson,7192.14
64756,Paul Allen,125919.52
43355,Sandra Rivera,32089.14
70087,Nancy Lopez,62750.88
65832,Betty Jones,135836.29
42581,Kevin Robinson,232271.62
15031,Donna Hall,15152.78
44448,Betty Brown,172304.69
21609,Stephanie Martin,86079.53
16594,Javier Allen,231504.71
69499,Barbara Green,249436.16
13648,Ashley Castillo,9556.2
18334,Nancy Rodriguez,238006.07
60037,Ashley Ortiz,126159.71
85193,John Gutierrez,208418.52
89729,Luis Gonzalez,66396.84
72453,Linda Taylor,57151.07
69270,Donald Perez,29128.82
97197,Edward Mitchell,153957.46
27967,Richard Green,49992.67
10356,Luis Lopez,99219.03
71742,James Nelson,154463.34
14265,Diego Thomas,38550.99
18707,John Davis,52044.97
30885,Lisa Scott,131169.0
33794,Karen Cruz,55384.55
48890,Joshua Gonzalez,17273.31
63457,Matthew Taylor,152121.08
31293,Valentina Carter,235579.08
15182,Thomas Miller,43603.09
20845,Jessica Rivera,85592.36
80439,Karen Jackson,158196.98
99492,Margaret Reyes,46097.0
78564,Carlos Hill,200640.12
42477,Valentina Johnson,223136.36
86332,Lisa Williams,76309.02
60483,Barbara Taylor,182224.64
32570,Lisa Williams,233811.5
78057,Joshua Castillo,146798.43
13314,Christopher Jackson,22094.82
12126,Diego Carter,14246.28
55541,Emily Flores,173507.56
89504,Andrew Cruz,4803.12
98142,Barbara Miller,219178.28
75116,Joshua Hall,76678.41
44906,Gabriela Campbell,43104.38
32577,Kevin Hernandez,75187.64
47515,Melissa Scott,208842.21
92909,Sarah Lopez,195311.29
72886,Kenneth Jones,201070.82
48007,Donald Gonzalez,172749.9
75500,Patricia Walker,121727.39
14006,Melissa Lee,29907.06
45728,Ashley Young,180342.64
90952,Maria Torres,217546.36
97942,Betty Mitchell,108177.6
47760,Paul White,42917.27
68958,Barbara Torres,136298.03
64759,Kimberly Thomas,245676.64
53104,Michael Brown,26354.88
95862,Ashley Anderson,208863.09
49007,Donna Adams,71838.36
25723,Thomas Perez,90601.82
50835,Thomas Clark,178790.71
32400,Steven Lewis,240972.26
42604,Barbara King,194116.26
66609,Christopher Ramirez,241454.17
19105,Amanda Martinez,248332.39
23676,Joshua Wright,169881.0
65223,Emily Martin,105899.71
76640,Mary Miller,86565.34
78173,Michael Martin,101170.19
68694,Joseph White,202276.49
50696,Margaret Lewis,37429.77
61182,Nancy Brown,99257.12
95994,Carol Morales,205720.24
67022,Karen Gutierrez,235819.28
15875,Ashley Allen,248494.85
75387,Mark Johnson,190272.5
13617,Christopher Anderson,64778.38
75409,Nancy Hernandez,133328.38
92506,Maria Taylor,113144.85
76508,Sandra Jones,165867.29
41703,Javier Hernandez,182497.27
21882,Carol Carter,21149.13
79382,Richard Castillo,85453.14
86073,Richard Robinson,123090.02
90936,Brian Torres,221883.54
38409,David Perez,183279.46
41502,Michelle Smith,106056.64
41621,Emily Scott,236286.83
45079,Diego Castillo,105349.61
51999,George Martinez,128268.56
53549,George Sanchez,77979.67
46500,Barbara Lewis,195381.18
38649,Amanda Ramirez,91766.37
82810,Diego Smith,66523.44
25591,Joshua White,65810.04
22230,Ashley Nelson,167266.5
63372,Carol Sanchez,221034.36
47542,Margaret Baker,97392.96
14071,Paul Cruz,93912.06
62831,Gabriela Roberts,59057.88
54570,Brian Castillo,91447.58
11911,Anthony Anderson,21095.96
44415,Emily Perez,117318.58
52736,John Wilson,52586.32
93094,Margaret Walker,179791.74
98527,Brian Baker,28412.86
16761,Luis Ortiz,42060.5
42058,Linda Carter,51666.63
31910,Donald Thompson,138874.23
77890,Lisa Taylor,42511.13
70620,Joseph Gutierrez,72559.06
30543,Melissa Garcia,115668.12
69120,Kimberly Hall,147447.09
78363,Sofia Robinson,12639.76
68390,Steven Mitchell,226531.61
94273,Richard Castillo,16025.47
16817,Isabella Hernandez,50139.39
33345,Betty Roberts,247516.08
73709,Javier Mitchell,14766.7
73031,David Gonzalez,92500.46
68245,Kenneth Young,13403.79
96494,Patricia Hill,868.54
73997,Deborah Mitchell,64481.55
49293,Mark Adams,151107.06
36604,Nancy Davis,138222.97
77250,Patricia Hill,182110.25
35002,Karen Baker,233485.13
86363,Edward Lee,35260.75
59546,Barbara King,148518.61
95308,Michelle Robinson,81800.74
44122,Joseph Harris,53413.54
87099,Charles Mitchell,88952.93
56031,Richard Johnson,18801.72
94989,Jennifer Ortiz,86698.63
50296,Kimberly Adams,161928.15
26279,Isabella Baker,115164.78
14872,Margaret Lee,176153.94
83802,Joseph Flores,110415.92
36965,Lisa Rivera,139733.25
86729,Mary Castillo,48753.01
73947,Valentina Miller,6127.88
67609,Stephanie Castillo,32246.49
88706,Nancy Young,18050.16
24791,Javier Roberts,29677.37
12555,Andrew Wilson,100105.75
47820,James Morales,172825.69
87997,Donald Baker,3042.07
11230,Daniel Cruz,58514.85
89779,Edward Campbell,117323.21
21739,Melissa Nguyen,13398.46
24669,Melissa Adams,84061.08
26481,Paul Johnson,236105.09
53312,Deborah Sanchez,117876.89
37791,Susan Adams,176085.15
23775,Patricia Adams,38527.02
90371,Lisa Reyes,85513.19
21849,James White,93044.39
26594,Maria Roberts,206387.73
69565,William Young,199022.82
23754,Matthew Robinson,63303.0
26290,David Reyes,82755.15
44821,Camila Ortiz,180112.29
92780,Steven Wilson,246823.42
13619,Stephanie Reyes,66784.38
67882,Brian Castillo,9605.54
22305,Daniel Flores,237937.41
63658,Miguel Mitchell,107251.97
66578,George Gonzalez,81157.44
42219,Michael Hall,87535.7
36504,Carlos Ramirez,8710.74
22635,Richard Nelson,135157.42
60979,Andrew Morales,166537.94
28533,Ashley Hall,190249.07
11361,Mary Cruz,211701.81
29391,Kenneth Davis,83726.84
93954,Javier Rodriguez,39302.83
39498,Donald Gonzalez,61897.77
61222,Lisa Taylor,130199.01
76973,Patricia Hill,173.78
78972,William Baker,190561.12
40474,Edward Thomas,215966.38
20379,Gabriela Ramirez,214208.35
53405,Lisa Rodriguez,114924.1
15118,Barbara Baker,96223.69
58870,Barbara Anderson,112380.07
40021,Luis King,106166.86
64487,Jessica Campbell,247441.29
97495,Karen Scott,52480.01
31954,Karen Johnson,203845.46
10865,Paul Morales,81206.65
64460,Luis Young,136635.08
53971,Mary Anderson,77414.04
91900,James Brown,59510.82
99837,Nancy Castillo,66004.33
19875,Sarah Allen,151942.54
49622,Andrew Castillo,180781.89
88091,Joseph Hernandez,76274.32
93095,Jennifer Lopez,14221.29
47554,Barbara Walker,176305.47
35072,Ashley Roberts,247286.41
51422,Anthony Brown,160174.88
81644,Sofia Martin,3222.69
36842,Carol Scott,164027.41
25431,Javier Garcia,226452.08
91952,Maria Williams,13339.7
74546,Donald Wright,107253.21
83326,Elizabeth Sanchez,184360.68
74179,Brian Gonzalez,151548.72
22757,Charles Williams,184651.37
92773,Michelle Cruz,26053.15
83771,Thomas Smith,31755.25
90410,Margaret Ramirez,236473.11
89976,Kevin Clark,20921.02
45947,Patricia Gutierrez,32557.01
93011,Stephanie Castillo,109448.44
66940,Robert Anderson,53996.55
84275,Stephanie Johnson,239221.74
66338,Christopher Scott,8151.82
90697,Thomas Allen,225976.52
33890,Kimberly Anderson,73012.4
91771,Elizabeth Taylor,58897.75
36298,Thomas Torres,64467.29
53748,Susan Gonzalez,65135.88
35786,Maria Cruz,83869.03
16637,Carlos Johnson,80172.95
79269,Kenneth Young,110457.21
58845,Robert Miller,207983.84
65997,Amanda King,58099.96
22263,Kenneth White,32779.0
31364,Kevin Carter,232607.64
17643,Maria Martinez,226865.29
60496,Daniel Torres,36005.84
10029,Daniel King,40755.04
38689,Margaret Green,163854.36
75038,Sandra Ramirez,66060.83
73411,Thomas Lewis,59872.2
18298,Bryan Taylor,206272.17
62502,Mark Harris,33452.74
36200,Valentina Ramirez,132154.48
36299,Sarah Rivera,41643.63
58850,Melissa Harris,154944.82
84994,Joseph Baker,65823.59
23081,Matthew Campbell,230517.96
48414,Kevin Adams,233072.28
89787,Stephanie Lewis,220827.09
57409,Isabella Taylor,90803.85
97559,Sarah Martinez,231039.25
94136,Edward Lopez,121313.95
73639,Margaret Lewis,205958.57
22091,Carlos Roberts,158791.37
86133,Patricia Smith,208721.44
42545,Kenneth Harris,155895.59
83401,Diego Ortiz,96635.87
20088,Valentina Mitchell,228441.97
42245,Melissa Garcia,248963.77
83904,Maria Allen,6910.43
62929,Kenneth Lopez,136068.05
25943,George Harris,221849.0
91757,Steven Clark,242120.82
53415,Gabriela Adams,170320.24
89379,Steven Carter,29693.62
52014,Javier Carter,32437.43
21584,Brian Ramirez,94548.78
16105,Valentina Lopez,103644.41
37855,James Castillo,237838.21
22298,Edward Sanchez,24664.98
38463,Karen Torres,41394.61
54371,Elizabeth Jones,211730.95
53114,Michael Scott,71588.28
52491,Camila Torres,142982.07
11267,Miguel Wilson,35390.22
33071,Karen Smith,192864.24
63171,Valentina Harris,110316.49
68566,Camila Wilson,188660.08
26041,Betty Green,109645.63
30067,Michelle Baker,41930.6
93642,Betty Johnson,24407.78
59605,Mark Carter,3332.43
96988,Bryan Flores,124652.32
71048,Paul Martin,223796.22
37352,Charles Baker,230079.63
10119,Kevin Campbell,5815.99
12365,David Lee,19302.32
15200,Kevin Cruz,7869.59
17745,Mary Flores,249838.92
63955,Charles Miller,229589.38
86494,Carol Davis,172093.69
64953,George Scott,18778.23
97577,Paul Adams,173412.83
33536,Nancy Smith,163790.96
96459,Donald Robinson,94044.63
28040,Steven Mitchell,235577.44
27705,Gabriela Thomas,179824.8
49629,Edward Sanchez,227483.72
74794,Barbara Smith,151750.3
71585,Matthew Green,84212.3
58058,Lisa Green,83506.75
58320,John Lopez,172420.34
23131,Jennifer Green,161352.6
79597,Anthony Martinez,108220.39
36148,Joseph Jackson,128005.78
51572,Gabriela Roberts,157697.6
44033,Mark Moore,14626.58
69605,Kimberly Davis,18137.1
84734,Jessica Rodriguez,191279.52
34456,Stephanie Hill,14940.49
95389,Mary Hall,174015.93
21797,Deborah Morales,419.31
89111,Mark Davis,199981.44
82035,Bryan Nelson,99420.6
41860,Steven Thompson,3835.3
51443,Robert Jones,15609.12
91440,Robert Jones,43034.51
62983,Charles Wright,57112.19
28717,Emily Rivera,231181.37
90867,Daniel Mitchell,11633.02
34684,Christopher Ortiz,195997.55
68574,Miguel Ortiz,111970.37
75977,Michael Young,230247.73
56919,Daniel Moore,114609.78
40009,Stephanie Gutierrez,108410.81
95490,Donna Gutierrez,189936.92
11385,Luis Lewis,169832.8
10244,David Castillo,149864.53
12562,Miguel Rivera,45572.06
22419,Christopher Campbell,241891.15
41388,Daniel Brown,44251.79
47789,Betty Nelson,227993.6
52609,Barbara Cruz,232490.96
99675,James Moore,204057.25
53365,Anthony Garcia,212519.44
47574,Linda Walker,142590.2
76823,Matthew Robinson,102508.49
76705,Bryan Allen,185471.88
68962,Sandra Hernandez,126144.49
92147,Kevin Hill,249131.64
21751,Matthew Davis,24943.58
24773,Sofia Martinez,172656.86
94237,Mark Hall,51654.34
16935,Charles Gonzalez,216159.31
74581,Jennifer Carter,55798.14
88329,Anthony Moore,215013.53
80670,Carlos Robinson,232955.22
90334,Deborah Davis,90284.4
64082,Anthony Perez,115099.36
49159,Brian Mitchell,168141.39
65876,Karen Smith,13571.44
41012,Brian Davis,216287.5
48132,Kimberly White,48874.99
14694,Diego Smith,61836.8
26695,Matthew White,110854.73
54231,Christopher Thomas,163012.25
69468,Margaret Davis,239233.46
49938,Gabriela Johnson,146434.28
32524,James Perez,171717.46
75057,Mary Baker,212502.98
91210,Margaret Allen,74714.77
25235,Robert Nelson,49058.24
40162,Matthew Walker,111750.24
34321,James Thomas,99078.2
52093,Javier Thompson,97827.15
50213,William Martin,156087.81
80803,Ashley Cruz,34969.45
85054,John Clark,105062.72
81876,Sarah Lewis,1794.8
84298,Joseph Flores,215194.41
34441,Jennifer Martin,79408.15
44774,Camila Ortiz,72485.38
71565,Elizabeth Robinson,127656.44
84623,Margaret White,217434.1
97125,Christopher Baker,224472.3
12869,Kimberly Scott,121305.99
67349,Amanda Morales,115722.1
62484,Nancy Garcia,159816.86
77465,George Thomas,6993.27
49373,Carlos Taylor,230279.77
23757,Michelle Cruz,213364.44
52474,Joshua Carter,178643.84
20728,Sarah Gonzalez,179915.98
38546,Luis Ortiz,5941.67
44369,James Wright,188955.86
38950,Susan Flores,173251.52
64124,Donna Hernandez,37300.13
39983,Paul Rodriguez,184802.97
72411,Amanda Flores,161222.8
51551,Robert Morales,201517.51
78853,Patricia Taylor,209649.59
14309,Camila Perez,242115.97
31003,Miguel Brown,35640.77
35188,Linda Jones,125205.11
50839,Carol Roberts,89155.55
16084,Bryan Garcia,202867.76
84977,Gabriela King,24720.01
94466,Nancy Gonzalez,244162.12
82219,Diego Campbell,216942.88
76193,Deborah Carter,230016.45
81623,Kenneth Miller,89904.65
48972,Paul Jackson,163207.44
40527,Carol Garcia,126732.19
32214,Charles Thomas,30209.64
95537,Mary Thomas,209220.86
32734,Bryan Wilson,45601.86
75292,Emily Brown,230033.54
84441,Barbara Roberts,19676.04
78058,John White,175460.45
65316,Bryan Walker,37262.17
49850,Steven Campbell,173555.59
62258,Linda Castillo,209748.12
60071,Donna Jones,215312.07
33355,William Miller,177694.91
38350,Linda Rivera,87443.84
76147,Joshua Anderson,28594.13
64533,Luis Robinson,142216.29
16184,Javier Miller,91669.71
47582,Luis Hall,122544.74
86873,Barbara Moore,141818.38
42308,David Hall,9751.14
39168,Brian Thomas,70606.0
64171,Michelle Allen,205259.55
66194,William Nelson,79844.29
87064,Bryan Smith,211498.29
99569,Margaret Robinson,179269.18
78248,Michelle Wilson,11686.41
59202,Mark Harris,27338.1
10610,Patricia Ortiz,86717.26
64570,Stephanie King,60481.24
20093,Barbara Campbell,22610.18
23312,Maria Williams,35552.71
53969,Miguel Nelson,224758.76
49337,Brian Moore,118223.14
30615,Sofia Anderson,213286.78
22101,Miguel Johnson,184951.78
89712,Ashley Mitchell,187237.01
12060,Richard Allen,161496.52
75556,John Baker,10448.82
72743,Donald Clark,189409.56
73222,Carlos Castillo,23446.08
85336,Karen Green,151984.07
43361,Miguel Roberts,204690.99
40287,Diego Mitchell,130786.09
99257,Kenneth Allen,223086.36
10597,Richard Ramirez,397.19
78769,Donald Ramirez,49436.04
41651,Karen Davis,225959.28
68300,Joshua Lopez,171947.59
88320,Elizabeth Roberts,141909.6
67524,Linda Mitchell,113129.0
14380,Paul Clark,75583.0
65179,Joseph Harris,245149.58
17115,Anthony Wright,153612.9
12526,Karen Lopez,77172.59
87688,George Thompson,45914.02
12506,Nancy Torres,80707.89
70644,Michael Morales,13785.26
52171,Andrew Castillo,78329.07
68195,Camila Miller,22270.45
24800,Mary Nguyen,100257.25
19221,Sandra Wright,237282.79
90037,Thomas Rivera,101769.42
19472,Michael Nguyen,207141.89
98044,Maria Martinez,93779.83
15770,Javier Young,199168.03
26012,Christopher Nguyen,215183.96
53778,Sandra Anderson,82967.45
84691,Kenneth Lee,153263.9
58521,John Rodriguez,133960.83
88640,Susan Morales,7710.07
10882,Daniel Martinez,20142.12
46391,Miguel Rivera,76701.36
57891,Lisa Baker,169357.43
81665,Camila Clark,226048.39
49781,Elizabeth Green,82148.32
69190,Richard Miller,939.83
54105,Valentina Wilson,85675.06
36033,Susan Anderson,64977.68
22500,Bryan Walker,246055.32
73649,William Lopez,195017.39
46699,Deborah Lopez,59007.13
98311,Sandra Scott,109015.6
50692,Brian Gonzalez,16116.92
68896,Sarah Garcia,108394.3
10490,Jessica Jones,238357.7
79912,Javier Jackson,15236.6
18638,Sarah Perez,247654.96
71638,Donald King,156969.39
37381,Kimberly Ortiz,60627.51
15895,Joshua Morales,37337.08
77539,Jessica Scott,156402.69
42507,Jessica Harris,176554.96
20363,Daniel Adams,32035.52
44173,Mary Cruz,158051.65
76774,Brian Jackson,40062.91
98839,Mark Thomas,4428.38
15435,Richard Young,61022.06
95715,Joshua Campbell,97674.56
77950,Patricia Lewis,121841.29
13262,Michael Anderson,106287.81
31578,Carol Cruz,121687.46
30914,Emily Morales,128455.56
55806,Camila Castillo,10665.45
71053,Richard Miller,90161.05
20417,Javier Green,212680.05
88708,Emily Ramirez,196583.92
96208,Kenneth Ortiz,129657.72
38834,Emily Cruz,13573.11
32694,Matthew Harris,10541.36
19924,Margaret Nguyen,193283.72
93639,George Rodriguez,28936.13
29275,Brian Johnson,129624.43
43770,Robert Hernandez,232590.59
72632,Ashley Gonzalez,86574.86
46858,Javier Ortiz,187979.32
21548,Isabella Adams,232493.99
24111,Robert Taylor,199432.57
70037,Jennifer Davis,116366.36
45999,Kenneth Torres,172396.43
64605,Margaret Taylor,141818.0
77154,Kevin Torres,221306.32
88623,Thomas Clark,129565.04
58927,Jessica Carter,14146.01
22761,Daniel Harris,227943.22
11674,Bryan Moore,17910.96
63061,Camila Castillo,2093.83
70834,Michael Young,73311.47
38385,Lisa Torres,247030.66
59011,Linda King,177271.23
67219,Michael Lopez,99702.19
24673,Melissa King,128765.79
66133,David Harris,90420.48
40522,George Ramirez,74238.62
91867,Richard Hill,56704.18
61671,Joseph Carter,75159.56
81721,William Thomas,233475.51
12141,Javier Baker,108122.44
79689,Carol Castillo,54735.88
